sample_id,ic50_Omicron
569868f4-dfec-430d-ad31-9fc1efcfb946,69.3866168102513
370297c3-bb37-4c59-86a1-a1cc5bf5b1bf,69.3866168102513
2ee35137-68e6-4cf8-ba54-6f05fc27dd09,69.3866168102513
6bc7b218-6e42-4bfb-a30b-f260bcb86132,69.3866168102513
f3fffdd1-d7a7-4638-8925-9d6bdaea7dd6,69.3866168102513
27ff4967-97f4-4f06-bac4-169f1ba79f5c,69.3866168102513
95864ca7-0fce-46b1-9bc4-e4c5a179962a,69.3866168102513
0035d57c-b0a2-484d-843c-40bb29b4f917,69.3866168102513
305b22c0-0e24-4d63-b5b1-5de05a47e73a,69.3866168102513
4e56362c-a7f5-40f4-afe9-2f6f06627e90,69.3651606119766
dc877cef-6c72-41e1-9fde-c061eb99e4f6,69.3866168102513
916196db-fc44-48e2-9dd5-13c22a7f17f4,69.3866168102513
279cce77-414f-4682-a4d8-92e86dd5ab95,69.3866168102513
7d1b4d92-162f-4d6e-840c-d4209a4488dd,69.3866168102513
03c511f3-4e96-4ce5-bb5a-e8977648dc81,69.3866168102513
ec6fe170-4466-4f3e-a3ff-644642c9a875,69.3866168102513
7ffdce2a-7f03-4bd3-90c7-1fcacb8ac7bd,69.3866168102513
acf6b359-c159-4223-bc94-68af51a1e4d2,69.3651606119766
aff242af-1504-427d-b9f2-8a4797c9bb76,69.3866168102513
e5a017b2-de86-4034-b022-f6c2ee22d680,69.3866168102513
f56d2a53-41e1-4eda-a493-ebbd22fc8792,69.3866168102513
aa7eff6f-c591-42e6-bd9f-db0df2b8bd72,69.3866168102513
96c3a6b3-c0de-481c-9810-4216597f88c0,69.3866168102513
e1ce554c-1945-4a01-82a7-7082827a1463,69.3866168102513
602668d9-efbe-4513-9bd3-72cd49ef3e1a,69.3866168102513
f66be5e8-66d5-4b05-af77-1952f2b84567,69.3866168102513
4bf5706b-90f6-4e9d-a0e6-30b49d2b6956,69.3866168102513
9c917f51-af0a-4ebc-b70d-72f65f06183f,69.3651606119766
7b980d17-5a81-43ab-b035-82b78d98865f,69.3866168102513
d8cb2671-6a94-4606-ba05-3f6d1da33de4,43.2861191998554
f6114b12-04b2-478b-b9e0-d7a4d84cb135,69.1488204605549
8c1e863a-cb37-41b5-bc8c-9108e9516520,16.3499749848879
04d73307-f3fc-4296-a699-bf458b19f97b,43.4061919163726
06ff1bc7-f49c-4610-b775-5a84dfcfc0d3,21.769103386246
e37dab34-d239-4fe1-9f24-4f025d32cb22,19.7588336534621
a173dcef-1e40-4066-9356-1dc634834336,18.0117296358049
612398a8-4896-433a-a26e-e7f875ee81b5,14.6370396529225
175106fd-a87d-4cbd-bf26-46540a8b1955,18.9401804698675
be4cf962-3a5c-475c-ae72-8e848286fa62,20.2173772087393
fb1bc679-1a60-4fb4-94f7-766db791ebf8,17.288728445948
0568614e-d654-4a42-968a-2dd9aa439c6d,546.484994392791
d36f9414-76c9-4175-8c08-86acd7d0764b,43.2861191998554
c25f4689-9cdc-42ff-a574-92ba95299596,20.0779730708077
3235a8ba-646a-4f84-9116-5b16f3fe6bc1,17.2896491538781
8d7bbf31-b690-4090-9e56-0b5a2b089e98,14.1689079021053
84418ea2-9a5c-4097-9d1f-453bf14595d3,18.7216833004665
91850cb5-fc45-4b7b-9b62-0f8ae325ac05,18.7795104764606
314525cc-627d-451d-bfa1-0383a1aef16c,17.1596484670048
9c88c482-21b0-4d33-ac04-11828987a1e9,61.4883961221572
3fba408b-060e-452c-a991-d95b56a8282f,65.7252063492687
ab53ef08-31f2-4d53-b534-adb1cbe358d3,65.8025837117045
606f7c2d-4804-4930-8468-f8f5ec48ee5a,14.6268270296469
0ef570e7-4d38-4f49-b588-110428acd97a,20.1066407634689
71a2d9a9-e99f-40ad-be5f-3ff499d8dd45,20.1671060389858
bebf4c46-372e-4d0d-a4d9-967d11fe876b,16.9011836161276
264a924c-d8d5-4eb1-992f-e5533b4edf05,20.1553521558028
9a65c8d9-4857-4d2e-b46d-cbd421c42a34,16.4214065033614
871f096c-80c2-45bf-828b-3c9a0ab612ac,18.0132256785314
84ad170f-5dbc-4b6d-a49d-7cef89f85e76,19.9719504089813
070a19ee-232f-4259-aed4-580dbaa3cd3e,202.531084108724
4fbb330d-c442-40cf-b161-290464c9885d,16.7126731891492
6e307a96-efc2-4fbb-b52e-4e98fb9602e0,21.7695951769178
29a65b7a-74e3-4ab2-afa5-8807c236a218,18.7777190148192
7dbd3d7d-b6b9-4fba-b177-a5cbc7c748e4,18.9401804698675
fc668de6-ecc5-4f0f-a794-a789315b8de0,14.6355896886565
f9795ee8-89b8-4ee6-aa96-1c064ce24bad,20.0779730708077
e5e0bd50-bc64-4256-b194-bca3809809c2,43.4061919163726
b112527f-2b4b-463f-bde0-ca7603fb6b49,18.0831624461978
e77f816e-d4c7-43fb-8bfc-3b81bdeb98bd,19.7480633516226
3f52c084-30d9-4af4-b5e7-8e8604773067,18.8568895614556
0411bfee-b7fd-4cc0-b79c-5c53428f5b1e,19.7480633516226
4fdf5fbe-5e2f-4e8c-95e5-267c9c4c02e2,23.8943005510058
45ef9f19-635b-40ea-919b-96beebeae9aa,65.7252063492687
2a066d99-0ce5-450e-b8d0-2ba9a8e5d6e0,20.1671060389858
fdfce52d-e000-435b-bd3c-078e47a7d730,43.2861191998554
ea3f4326-2b8a-41c9-ad9c-7716e5f15ed5,43.2861191998554
fc58e370-a72f-4a7d-b82e-2dd4a52eaf8e,43.3288111088182
cd316dfd-8e46-4f23-bc2b-56ff6c588a71,18.94494506881
db419f36-7833-4000-ba25-f6a43d9055c9,17.288728445948
012c71ee-fdd8-493d-a5ee-575aadcb1a8b,20.2947562937343
390a4165-1129-4bac-8319-768a4aab4766,18.5374788410249
4c4f81fb-64c2-41e2-bcb4-8fa502a41d78,20.1671060389858
296ea9a7-9eb3-4434-ba50-1371d1b90d06,18.6089107901383
446c5757-0c4f-4023-8e93-16b366051240,61.4883961221572
4fcbed4a-b80d-4845-a0fa-367f98b79a69,18.8568895614556
50fa0abb-3905-4085-a658-eb0e903fec19,31.2631653685399
762fea71-ea86-4989-8729-d6dc3697437a,18.8568895614556
e06ac546-db5f-49db-a78c-4e02d30cd166,16.6412412400359
18a3e5a2-904d-4d3e-b716-cba4a22a6a18,14.1455340647226
75f55de1-ce21-4644-8f9b-0822ec829e6c,19.7480633516226
246691f9-0161-46a2-8f0b-4a3529b50ad1,21.7695951769178
6c71c33d-197e-4deb-8b63-02a66a6518ac,16.6412412400359
a0ec3681-6c87-4a72-926a-f514c2fec003,14.6544710914615
965775a6-c3e9-4c6d-a9b4-065d0ccca5b9,20.2932524994911
7c59d7cb-036e-463c-bf9f-c24fdad9a5e9,16.3499749848879
435575cc-94ef-4d43-a5d7-12b93ee7a4b7,20.1053100864323
2b43d8e9-8100-4151-9340-4234014338a5,19.7480633516226
5eacf453-24a4-453b-845b-54b788455545,200.797390214988
bac33674-d489-4812-acae-ecf27e906865,22.5857678751628
62c4099a-c810-4a34-af1b-66586004eb5c,18.6089107901383
e6a0d4a9-708c-4090-a15d-b221e29e9914,69.3176243788377
3eaa3eab-3fd2-4c31-bac1-065a907ad895,43.2861191998554
b74e2a33-52a8-43b9-a0ec-5bb775188856,16.0117134370792
1d3333b5-eb7b-490b-8563-05c5704ed6d0,18.0898037734657
7c73c020-0b32-4b34-bb90-bbb22363eb14,17.2896491538781
08908895-4b2d-4e2b-9593-80f63dfc0830,14.6268270296469
00cd5886-0c59-45db-bca4-bdd27f2b3466,61.4904459676891
27c05b4a-3c71-4b7a-8994-64fe0b5948d8,14.1455340647226
55477ce8-ed2d-4917-8215-a6a88a717bb6,23.8905419266774
bb5e2e4b-4b0f-4a77-9adc-5a4f8dd57c1a,16.6412412400359
814fd7f1-6f2a-4d55-89af-9c1f2da868ad,17.2370275519999
00dd556d-5493-415a-9cc1-fb58da26ab65,22.5857678751628
75b13488-36a8-4dfe-991b-eacb1da3fc32,20.1553521558028
65fd79c0-5543-4dce-907c-7790a83ae45e,17.2566182185845
105459ee-4982-4386-917e-1f04c43c6a76,19.8254432978973
a4492375-c89b-44fc-9f93-e73763ca933e,14.6355896886565
ccf9510a-27eb-4e34-9f69-af4fa180b71a,14.6370396529225
88996efe-f5c5-423d-abd8-44e20db1940d,65.7252063492687
8ff6d980-4d18-4623-8c7d-d64146ae2242,20.1053100864323
d6e6890a-6f08-452d-b4b4-32852746a662,18.8568895614556
e3ded9a5-3e0c-4022-9a21-3f3754c0ff14,20.2932524994911
73bc1750-3807-46d9-9853-5100628c608d,17.3670282388732
3d0d73d6-60e9-4f48-85cd-25c917504bd3,19.244585976492
c23ebd62-852d-456a-8d4d-55ee6048f19f,22.5857678751628
b1c8b3d2-cb69-42d0-985c-9b046860b635,14.1455340647226
e5ae4990-689d-4825-8680-85b36f22aadf,20.1671060389858
0ad45f7a-010c-45e7-b100-a0ad8faa8cd9,19.7480633516226
b5167415-8b47-4179-862c-e21f78a6f63c,17.288728445948
02243da7-4a7d-48ba-8397-6835a76ac42b,61.4883961221572
d1ad9524-22ea-478d-bcc3-0a70bcdfe5ba,68.5880102839409
fa76d5b5-526c-46c0-95a9-948d9067f2cc,18.7795104764606
1297944d-e6da-40d7-b099-71ab4d3fa185,21.7695951769178
cfcf2338-849b-4567-bd39-ec5c203bfc08,19.9719504089813
c0843b63-456d-4193-b8af-44f5d7a449bf,18.7216833004665
b454f9f6-07dc-43f5-9205-84c9d4261e52,17.2566182185845
135b5d60-9db6-4f5e-a558-cab2bce89ad9,14.1514764635664
dbf05761-56ef-4083-91d4-e1cef6a33db9,17.2896491538781
cef7081b-e491-423a-899a-c235267f90f1,43.2861191998554
66b96f77-dd4f-4b17-ad63-d577a5ead12f,65.9966472391314
02b55165-596d-4066-b7f2-4450eca84985,61.4883961221572
27cafeef-f8e1-41e0-b8d9-af823f9bae31,23.8905419266774
730e14ad-7b0b-4088-9ff2-b17c57b3739f,19.244585976492
b318af3b-dfd2-4919-adee-72202a67f5ac,546.484994392791
636a4411-9d7c-4aad-9025-046af10c4f08,16.9011836161276
fd6ea52d-eb4b-43e2-afce-d949efb91e2f,61.4904459676891
5633e182-12c2-4b65-bee8-b82bb0253db1,19.89458596574
4d4de6d1-d365-4e39-8d87-e62ed0394556,14.1514764635664
80e36945-bb10-43d1-a071-d4435bfdf446,546.484994392791
4c06ff90-9725-49ea-82db-d888f426458c,17.2979682538756
213c5a89-7984-4221-84ec-09084c128ab2,43.2861191998554
5c7f29c3-2dbc-48cb-8011-c4c3b7e4b737,20.1671060389858
503ad401-c9d8-4c09-bb5c-0115f462564b,19.9719504089813
7395910f-7e02-4feb-be63-3ad115fb2b06,19.89458596574
d564bd13-c1aa-4f7a-b9b6-d276ff468796,21.7695951769178
42ce3c6a-2315-4f46-84a0-7211adf3e02a,19.9719504089813
9d01a000-c921-4bc4-b1bb-9c501d19a06c,16.7126731891492
fa3dadd1-a998-4093-940c-1d7c09e95d38,20.0294356569601
5106aebc-d22b-4571-a01b-2b5992afe1ed,19.89458596574
f5ea4f06-0e64-4a87-aca6-4560393f4d7b,19.128012639133
01d38c3a-8dc5-4dea-af09-f3438990d034,21.769103386246
ceea081f-99a4-499f-b77c-25bd81b2526f,14.6544710914615
79734dd3-295e-4700-8a1a-b7f7965e0549,69.1488204605549
644aff6a-8f85-49bf-816f-3647022008ce,21.769103386246
7ce7a920-3ba0-4af6-92cf-9ce89ed90b4a,14.6370396529225
a74c42ae-96a5-4abe-8e2d-de8e6d189f08,20.2945831765276
6cfd1a9a-7bc8-47e9-b4d0-18b6e16fa68f,19.8254432978973
a13fb6b3-0958-4c28-a41f-d00ae299d488,69.3176243788377
6295274c-dcc6-4c7a-9a53-67ce8a84b91a,21.769103386246
7ced2419-5cf5-4429-8807-6bba4663e7b6,14.6370396529225
0070f624-b033-4c63-8cc7-844e78b773ff,14.1455340647226
6bcded38-9d73-488a-9a2d-f1ca4e416374,31.2631653685399
aaedd3f6-0ed4-4e4f-bbe4-fe001dbf5878,16.0088509742113
215edb12-bc41-41dc-af6b-f3f786acaee3,17.1596484670048
3fe9b371-c815-48e7-8670-5c5ee503dcf5,14.1514764635664
a6a38c51-4e8f-4e32-8bf8-d420ee5099e8,21.7695951769178
ed78774b-87bf-448b-90a4-c79b00e792bb,19.89458596574
030703e3-3750-488e-b7d6-b85e0dd8e722,546.484994392791
ee1abf6b-09a9-4f24-a5cd-1c0124658136,19.7480633516226
435c9684-0ae1-416f-b4b6-d4ac70b58caf,17.2979682538756
97d11d5c-a187-41b8-80c9-370ce5c50dfd,14.6370396529225
cdfff78c-9c7c-47ef-b397-4a2fce253cc8,16.8089741570922
1022f528-5576-4a54-a35e-2b2c9ee6d79c,65.9966472391314
76c79f10-05da-429d-b8ff-6aa3a439f15d,17.288728445948
b2305797-57e0-45b6-8b52-5f84ae98d76a,14.6370396529225
9de4fc51-391a-476b-b035-7598a706ef7c,14.1514764635664
5300d7ed-e9c6-4016-affc-9170a084b706,202.596568921955
c8757399-a3df-478a-9514-c5f28e952be4,17.2566182185845
32b46b1c-4cb4-475d-b142-d3b505672881,17.2566182185845
83c783c1-1627-462c-9d96-ca4526127f18,61.4883961221572
76107ce2-a511-4fa2-a56e-1193dd3194cb,61.4883961221572
5a069348-f5eb-473f-a7f9-f7cbc0901cef,17.288728445948
9a1c8403-33cb-4245-a850-d3bd7d7281a7,14.5820637431612
d8c25dda-08aa-427c-a752-c7047ffb1bfa,31.2631653685399
f00c93d5-112a-45ff-98a7-2a88fc188da2,16.9011836161276
a3e432e9-98f4-40a3-a48c-4d8aeb810493,17.1596484670048
2c4bc5f7-f9b4-47f7-965f-68c74c5f130b,16.9259514346
05342dc1-5450-485b-a5dc-28c857743c00,14.6544710914615
4d8d2a22-0a2b-4ce9-b0ca-fa141a43bcde,15.9678824857988
144da2a0-2cb0-4d83-8c0f-b734b769c5dd,65.9966472391314
9146b518-a30f-450d-93b5-50cd104f4b65,18.8568895614556
ba615ffa-c280-4a97-a3b9-f43ed6347c95,14.6544710914615
978effe2-d415-4cf6-8740-923e1fd6b7af,18.7777190148192
b66c8bef-ad85-49b7-9e79-67650ebaa73f,20.1553521558028
ccf8e3b7-dcda-43c8-98ab-b5054ceca551,18.8568895614556
ac561cee-9a03-4afa-8fca-f7b83b0c5c55,16.9259514346
6d2f1e50-c453-4577-b449-7e4856850e40,22.5857678751628
fabe39c9-3838-4982-96f6-026eb8649be3,20.0294356569601
24f719a9-52b0-4121-93f4-6b8db522303f,65.9966472391314
6c1b4124-66a6-4536-aec0-da884f2aafe7,16.8089741570922
8a0bdaa6-1c82-40d0-ba22-c411ba26658c,19.9719504089813
c964af96-03ae-43cc-b4d4-c88948597321,16.7126731891492
c517f4c0-951d-46e3-86a5-fc5cabb05791,43.2861191998554
f054a0af-4d35-4116-90f7-fde332052c6b,19.89458596574
1c25d4dd-4173-4201-87bc-9af6a91bd7c7,18.7795104764606
d26f4f61-e456-4aa9-983e-01e43817da4b,18.5374788410249
ec896afb-62f6-4551-8b1a-8037da0ea186,546.484994392791
77c8a0c3-b60e-4153-be70-28358ba54696,18.9401804698675
01cd4b59-aaad-486e-b7ec-e42069b69ae9,19.8254432978973
936ff9c9-ad98-4d12-9d55-020c3f0229db,18.8568895614556
2c8e0d3f-b484-448e-92af-bf976f73c228,43.4061919163726
388625b1-756d-4235-a4c2-ea701d13a33c,14.6370396529225
f7e7d11b-3a21-4e54-8947-c70838e89413,17.220207622002
3186c8d5-7329-416d-be2e-9757b7312ae1,17.2566182185845
38ba12e5-5c86-4f45-8f02-d67e657efbf1,61.4883961221572
83d9d062-dfdf-4783-82b6-08ae203bc466,14.1455340647226
61ecd454-309d-4051-8e70-13be54c5001a,43.2861191998554
f3655e6d-829a-4044-b2c7-0096971b1f75,20.2932524994911
aca030b1-ecea-4ac7-b6d7-f9904f83052b,21.769103386246
4dd41074-c284-4a9d-919f-1f99f331eff7,16.9259514346
78664fe5-8651-4de6-9db4-b19149607c05,20.1671060389858
54187bbc-40d8-4e47-aa12-2e2dd891900d,21.769103386246
d2a67cb4-67d7-46f0-9d2c-afb763e6d087,18.5374788410249
bdf0a2d2-f14d-4932-8a05-df98a7cf9473,43.2861191998554
8e41e845-5dd2-42ad-ba79-2939eeff347f,17.3670282388732
291d88a0-5441-4ec6-ad86-7a4bbe92b6e5,17.3670282388732
3c0dc18b-4ef5-4c7b-9697-08f6b990390a,65.7252063492687
0de2bc8c-2194-4c95-aedf-16827fff1990,19.89458596574
47198e8a-eba3-405d-a407-9eeaae468819,20.1671060389858
b29bace5-4784-4642-9082-7f589485c698,20.2173772087393
10bd4256-5066-40cb-8dfb-255ae876e188,16.7126731891492
0adea74a-5e0a-44b9-aa87-50abe21f0af6,20.0294356569601
32e5cb04-af7c-4a1b-ba48-b3a1bfdfffac,19.7480633516226
ec289fd4-89ab-4656-aa81-2a7a7b64b788,16.9011836161276
627d0d1b-e10c-4760-9504-11a96409f576,21.769103386246
2d75d691-b808-4dc7-86d5-63fe646bfea3,19.7480633516226
eaa63eb3-7b5c-4275-8b5e-a2643ad55993,16.9011836161276
8ee170bf-ca34-4730-a612-bae78eb9bc30,69.2532488937764
4a38d32b-f58a-493d-ae99-22029e0855a6,20.1671060389858
831c9270-6012-4209-9041-4cc7dba6f42b,16.0117134370792
7e7818d9-88ff-48b3-b3ba-b63f95f16f71,17.2566182185845
0ef39e4b-0a3c-4cde-820e-43f411550ca0,19.89458596574
1d233638-8e74-4cbc-991a-70beb729ab4c,23.8905419266774
0c246dc1-f4d6-4e5b-90f1-614b91fc52f4,19.8945687401473
262c9ca4-e07d-4473-aa63-38442ca1c99d,65.9966472391314
b960a1a2-7a18-431e-855b-73fecc1d09db,20.1066407634689
8f0133b6-895a-4375-9e97-d7ab494870be,17.1596484670048
b7b9a0c3-28af-4a4c-9030-439127806eab,17.1596484670048
3778a869-cbe2-42ea-88a9-65bfa3e7e3f7,17.2370275519999
7ef4be4b-aaeb-4cb2-82a2-45a1235618b2,16.9011836161276
30260284-5bbf-44b7-a638-11fce989d3e5,14.6370396529225
1147841b-8cbf-4048-a2cc-1d4b6140483d,18.8568895614556
baf305c1-051a-4356-bb2e-ad3a217e28b5,65.7252063492687
b4c5d83a-74c5-4b35-95fb-b150585808f0,19.8254432978973
d793d3a8-f9f5-401e-b932-7e9036f48343,43.2861191998554
23320139-8dec-4bc0-ba3d-5aeca0d6bf88,14.1455340647226
f057fcba-2b71-49f6-beaf-db7b73c5052f,20.1553521558028
90fafbcb-24b7-4fb6-b33f-54a2edfbd6c9,15.9678824857988
7af88efe-94be-45ef-87d4-c48d6160fb8e,20.1671060389858
dbbb8d99-068a-4196-860a-298d3cfabacb,23.8905419266774
e5cd6807-c642-422c-822c-46196942011c,18.7795104764606
d0a3cfe5-d4b3-48fa-82a7-00a783caf700,14.1455340647226
8554f4ea-3375-49c9-9ef9-890cacd30615,19.8945687401473
39b16db8-0a92-4cf0-8a54-d209a74e8fee,19.8254432978973
b7f03da3-6e60-48c9-8d3b-923a93b5c27e,43.2861191998554
a3388bde-d98a-4171-b4c7-eaf505b7c7c3,20.0294356569601
ce2da718-5635-4762-aade-0d3ab858a6df,19.8945687401473
54031de4-b7b9-42af-b4a7-e5f84ba3d880,200.720012852552
ae60a4b2-636a-4118-8acb-730746494ee5,20.0779730708077
a62e197a-f5ad-42c7-83b2-1485c38e512d,17.3670282388732
86f698c3-20c6-4f93-8e93-f8a920892bbd,19.7480633516226
54ce60df-5d43-4046-bdec-b193ca0b42ba,200.571032146356
f9519b9f-4db3-4136-9593-84f2771c075c,19.8254432978973
f38634c0-7a15-4812-a607-f801a15806a3,19.244585976492
953ecc12-ff2a-4d5e-9999-f16b475b7886,18.8568895614556
00b98bdc-27bd-4e6e-8e50-71793265b6dc,14.1455340647226
12f5fd6e-2e77-491d-8bbe-3ae220546348,20.1553521558028
5e614911-18aa-42a2-b465-52461237d8b3,19.244585976492
8c474192-9015-432a-b6fe-777d6580faa7,18.5374788410249
bcbd2b7f-0c90-4b30-adfc-b35a07ae8c46,16.9011836161276
1f88a92e-33a2-4e57-bc32-502687852773,21.769103386246
630bbfbb-66f2-42c9-b6fd-9782a2aa08fc,200.720012852552
9958d704-5baf-4dcd-8a8e-cd73183947bb,68.9210292226094
9ef68db6-236c-4efc-aeca-41108edd092b,14.1514764635664
1ce4d51a-6b3b-49cf-a09d-46e2669c1ed6,19.7480633516226
07eb00af-73d1-4ada-90e5-a6b4158c9109,65.8025837117045
2b12e855-e606-469a-b07b-edc33d40261d,19.244585976492
d5a8c273-a19b-43d6-95e1-3e0cc55d6307,19.9719504089813
a656b042-875c-4cf2-91d3-5698c8bf88de,65.9966472391314
b2f779cc-fdac-41a0-8c93-d9862fc325fc,21.7695951769178
70d9ffa8-44b3-4bcc-938c-4b21a4be6e98,19.89458596574
d93e57a5-b463-485f-b86a-81d5010acc25,19.7588336534621
34cdb3c7-7219-41de-904c-2e3629d67774,18.0898037734657
30e2b887-4720-4bd0-8917-7a5ccd0f3890,19.89458596574
6c900bbc-eaba-4837-b9a6-27a72979b31a,14.1455340647226
56b75e6a-e321-4385-a008-c1effeb0e004,19.89458596574
5a1677dd-205f-470e-8a9f-91e214afbe48,18.94494506881
905d1e79-71a7-4bd8-a85c-3508fc659680,43.4061919163726
5fdc8e92-534e-4dde-bc2d-47ac81b9ed56,18.8568895614556
00bb5ebf-478f-4df8-84c5-665bc2be8629,16.4214065033614
129fa8bf-1809-482d-910b-4bf9bafdb617,17.2370275519999
26726079-088f-400e-81a7-4eaacf7e1751,21.769103386246
fe13bc66-ee14-462a-a5a1-6377a2c4bd84,19.8945687401473
286cb66c-efd2-4405-8e61-22703fda9661,20.1553521558028
6a6d090c-5026-4e9c-b13a-b35216f41ffe,65.7252063492687
5a8fed8c-60ce-46fd-a093-086af2b53088,202.596568921955
895fa9be-454a-4aa8-9ef4-f1fb723d698e,23.8943005510058
6efd01c6-7953-4539-823a-7a81e58eb162,31.0782934173808
15df7f12-861f-46f3-bdeb-ca4550e76caf,18.9401804698675
78cab3f2-2162-414f-8425-31c4825a1f8d,20.1671060389858
56a5b737-7bec-426e-be3a-43a76ec68764,19.89458596574
7ac21b0d-bd77-4a50-9a35-c0acaf768e50,19.0506326928583
c96fdbf5-73ab-4562-b189-1e1da75b7719,19.7480633516226
d7cf0428-ddd5-435c-ae9e-61a7ecc2c6b0,546.484994392791
5031f028-f51d-4028-8b5a-0095a4abc05b,19.2920993288531
c1c8df3a-8077-44e0-b8ec-5716f40c7bfa,19.244585976492
31c65146-8fab-4927-8ebf-9508adea9b8b,69.3176243788377
a5d023b8-89d7-486f-8115-3366d83b0ad5,546.484994392791
bc7560fa-879d-48bf-8c1c-0fa2b15a0f82,61.4904459676891
acf960d8-c8bd-4979-b3f0-e4c67bbd1e9f,65.9966472391314
653a4597-b88e-4d1b-9e88-dfe5f0c4ec49,14.6355896886565
7ed0d6db-a0bb-460c-a179-b4f4cfdbe3d1,43.2861191998554
84d75961-34bb-4880-8542-020ad9ab79b4,14.6544710914615
34e21cc5-e174-4d3a-bfba-6a345fe8fb13,20.1671060389858
38feba41-3b8d-417b-beab-edba8ad8005e,19.244585976492
5af66de6-afee-4460-8141-f75ed55c454b,19.89458596574
8087b6bf-f1da-4be8-944f-b69297199657,18.6089107901383
043e01b5-4717-4b41-a519-229eba10236f,16.8177368161018
d298e330-0268-487b-85a3-28f2eeed1ebf,21.7695951769178
413cf766-e4fd-4e22-b487-df8c5ae72b49,18.8568895614556
419972a8-ceb6-4265-86a3-45dbfe4057b7,19.8945687401473
c5b27328-0cbc-404d-b72a-1fb4e79c2544,21.7695951769178
e4136bef-9557-4ba8-938c-3140f1047e0b,20.1671060389858
7cde2bce-2223-4845-811e-a4ed4edb0ce0,14.6355896886565
9aa1d725-b485-4f3c-87b2-5fc65eba33f3,20.2947562937343
1753cfca-f1b3-4f4d-ac59-5cb8cc140b92,20.0779730708077
